species,year,low75,median,high75,low50,high50,panel,location,group
Sockeye,1995,68190.62696077193,72529.0667755663,77826.06972178027,69935.88498528276,75745.12434560026,c) Species returns,All Regions,Species
Sockeye,1996,68223.17895943411,72528.12104518965,77511.23848574075,69843.40753776142,75505.63586685233,c) Species returns,All Regions,Species
Sockeye,1997,68105.96326018716,72533.03606380871,77460.00171633612,69940.93070484961,75412.92895254726,c) Species returns,All Regions,Species
Sockeye,1998,68199.46251776734,72553.43509992956,77468.54629446895,69926.73045992017,75416.62064950832,c) Species returns,All Regions,Species
Sockeye,1999,68189.20085848044,72551.74715662161,77638.00935335351,69899.30518562102,75429.08425107466,c) Species returns,All Regions,Species
Sockeye,2000,68185.12900409142,72504.05641949247,77668.06353546432,69880.71045515037,75522.49870473328,c) Species returns,All Regions,Species
Sockeye,2001,68102.83353590316,72499.96669026207,77721.9392429032,69765.11621438756,75548.34556436326,c) Species returns,All Regions,Species
Sockeye,2002,67993.6246799746,72368.79613812924,77536.12170017697,69646.32697260485,75553.59874655341,c) Species returns,All Regions,Species
Sockeye,2003,67815.23470002422,72306.21755720787,77428.88447478639,69674.67813719684,75475.79676107128,c) Species returns,All Regions,Species
Sockeye,2004,67542.45619267567,72098.1889245599,77188.07450780745,69433.38259680371,75116.18627189107,c) Species returns,All Regions,Species
Sockeye,2005,67338.16350114849,71926.79496538869,76975.28670675417,69246.85169427184,74856.80818236982,c) Species returns,All Regions,Species
Sockeye,2006,66956.03205868046,71626.9191227982,76762.17713696486,68890.00745204205,74876.76763486207,c) Species returns,All Regions,Species
Sockeye,2007,66595.46889251846,71333.97824872633,76748.48330306601,68627.53523084978,74541.22742545436,c) Species returns,All Regions,Species
Sockeye,2008,66238.24302338986,71166.43273975971,76769.10402884496,68326.30489634674,74463.21858884,c) Species returns,All Regions,Species
Sockeye,2009,66060.35078611353,71046.69978785896,76928.1132023782,68063.87589277989,74349.74887182371,c) Species returns,All Regions,Species
Sockeye,2010,65750.15350345729,71111.99548333246,77108.36581559532,67856.5474364112,74422.60898724485,c) Species returns,All Regions,Species
Sockeye,2011,65356.45287001093,71034.94971918437,77721.11936711792,67650.72272210602,74604.94584352919,c) Species returns,All Regions,Species
Sockeye,2012,65112.01970813973,71047.26431468548,78534.08549001197,67467.43536905998,74957.0961060863,c) Species returns,All Regions,Species
Sockeye,2013,64839.3483364846,71055.41735095537,79345.77646618351,67347.5653563973,75549.92749087546,c) Species returns,All Regions,Species
Sockeye,2014,64567.026667029284,71032.93681846754,80321.774579631,67054.68019976109,76183.62169511677,c) Species returns,All Regions,Species
Sockeye,2015,63910.64084857135,71215.04450551432,81617.68943032643,66879.17687378594,77326.52133084393,c) Species returns,All Regions,Species
Total,1976,220117.6605867101,235402.87895706188,252871.6663169976,225750.12180874156,245790.8491222752,b) Total returns,All Regions,All
Total,1977,222497.73413429502,236289.24641759548,252039.6942671753,227570.52463675837,244936.38052808866,b) Total returns,All Regions,All
Total,1978,225244.9380418742,237783.41034887393,251426.3204813863,230093.34135413883,245895.705405197,b) Total returns,All Regions,All
Total,1979,228847.0180929944,239797.75172565904,252284.56792723536,233136.49468168415,247361.54022949928,b) Total returns,All Regions,All
Total,1980,232082.64585483278,242715.7764649542,254620.11427326011,236212.7746089552,249598.2254242301,b) Total returns,All Regions,All
Total,1981,235701.13789577424,246020.80166772963,257183.4330011668,239888.0819109093,252568.60215711602,b) Total returns,All Regions,All
Total,1982,239723.7927409466,249866.0097883363,260387.9478750819,243829.67944309046,256317.45959926772,b) Total returns,All Regions,All
Total,1983,244082.14157566472,254006.79342775352,264500.8235524162,248066.7752158305,260387.26452418527,b) Total returns,All Regions,All
Total,1984,248249.7295487331,257906.70351768914,268798.2145011939,252312.07999664193,264519.0053695442,b) Total returns,All Regions,All
Total,1985,252551.5621824268,262382.78045539954,272658.1325558172,256287.7340594862,268486.88574344316,b) Total returns,All Regions,All
Total,1986,255896.23967697102,266106.7961777096,276424.3552623522,260003.4300425884,272477.1758770514,b) Total returns,All Regions,All
Total,1987,259153.4741409304,269911.5973819685,280367.84196606063,263456.75017524266,276083.24661950266,b) Total returns,All Regions,All
Total,1988,262721.3428014864,273592.0565605939,284053.1975232084,267342.54388770723,279902.38428198965,b) Total returns,All Regions,All
Total,1989,266355.4632363104,276858.42892700795,288134.4311738825,270618.09933947236,284106.01654018986,b) Total returns,All Regions,All
Total,1990,270030.5802234606,280767.08370803454,292273.8709989804,274415.3969624974,287842.65455663955,b) Total returns,All Regions,All
Total,1991,273901.96278773114,284910.0318636058,296709.1301601166,278549.3549981667,292150.2555603425,b) Total returns,All Regions,All
Total,1992,278418.32610122475,289686.8728758202,301076.49101640895,282535.04760298436,296319.4076528718,b) Total returns,All Regions,All
Total,1993,282678.0873425695,294304.6156435758,305923.321116636,287504.8115696752,301104.05724775174,b) Total returns,All Regions,All
Total,1994,287576.488016378,298848.39092210535,310934.21805939573,292125.6227195744,306516.73467447236,b) Total returns,All Regions,All
Total,1995,292280.7161099142,303900.2955995256,316205.1307791384,297300.04203932727,311325.2563894755,b) Total returns,All Regions,All
Total,1996,297078.78632998356,308820.8964784632,321650.5354159605,302332.88158442546,316415.4768033507,b) Total returns,All Regions,All
Total,1997,301665.3039135772,313265.8282647015,327103.91118137504,306757.20345482056,320861.23331020534,b) Total returns,All Regions,All
Total,1998,304959.75667032425,317086.31851221086,331236.77142858563,310244.56199200964,324694.88836117915,b) Total returns,All Regions,All
Total,1999,307753.6642361274,319408.36519354786,334041.1983051079,312452.39668025577,327232.5874045233,b) Total returns,All Regions,All
Total,2000,309192.6098061915,320922.42033867526,334887.064097704,314046.2354159298,328846.8102553903,b) Total returns,All Regions,All
Total,2001,309149.55869180174,321704.13184499135,335618.05609073216,314382.15584956296,329134.0030954374,b) Total returns,All Regions,All
Total,2002,308807.4782662175,321291.6076944892,334164.69846679596,313876.28084300045,328321.9750114507,b) Total returns,All Regions,All
Total,2003,307831.556590799,320049.41384122777,332847.4201763524,312484.75311901094,326652.0305136476,b) Total returns,All Regions,All
Total,2004,305856.25780000206,317845.47757149255,330602.1357747153,310537.3112915971,324713.88630859856,b) Total returns,All Regions,All
Total,2005,303431.0492763894,315254.2939951633,328234.0263817585,307984.3639180204,322344.2464540808,b) Total returns,All Regions,All
Total,2006,300108.9719445109,312448.2899952164,325146.21830313664,305083.5374239723,320060.7638517468,b) Total returns,All Regions,All
Total,2007,297148.1715873717,309907.6678222293,322955.5980384211,302024.9596601721,317630.99420745886,b) Total returns,All Regions,All
Total,2008,293923.10039647995,307564.10685517546,321149.32304652943,299742.63539960375,315064.3317885942,b) Total returns,All Regions,All
Total,2009,291507.43636912585,305422.6465516378,319658.0938787733,297606.60655379575,313507.4808099602,b) Total returns,All Regions,All
Total,2010,289607.6688680649,304071.4182472038,319103.5126056452,295760.4803431443,312552.3217219284,b) Total returns,All Regions,All
Total,2011,288179.05619305966,303798.96447857824,319570.01136583654,294556.6817088288,312826.3845428801,b) Total returns,All Regions,All
Total,2012,288175.09584671457,304503.7264712701,321227.3488116674,294906.69260209805,313671.77718723554,b) Total returns,All Regions,All
Total,2013,288068.5776913036,305448.8493305057,323456.91766071477,295292.7530272072,316035.7314922072,b) Total returns,All Regions,All
Total,2014,288925.6273677263,307422.78907595703,327997.66276581894,296564.39154401154,319470.13560460706,b) Total returns,All Regions,All
Total,2015,289307.6887372598,310608.2813448515,334497.8444950026,298081.98310871085,323674.55192348495,b) Total returns,All Regions,All
